Timestamp,Temperature[degC],Humidity[percent],PM1.0[ug/m^3],PM2.5[ug/m^3],PM10.0[ug/m^3],O3[ppb],O3[V],NO2[ppb],NO2[V],Pressure[Pa],NO,NO2,NOx,O3,PM10_conc,PM10-2.5_conc,PM2.5_conc,Air_Pressure,Air_Temperature,Relative_Humidity
2020-07-25 10:00:00,38.325833333333335,29.777166666666663,6.625000000000002,8.770000000000001,9.10833333333333,65.69283333333337,1.427901466666666,126.60549999999996,1.4185775833333338,100038.85666666664,1.213,6.531000000000001,7.744,50.303999999999995,18.617,10.595999999999998,8.032,999.6030000000001,28.365,44.608000000000004
2020-07-25 11:00:00,37.602833333333336,30.626166666666673,7.774999999999997,10.453333333333328,10.876666666666667,67.47266666666667,1.4277861833333334,149.93883333333335,1.4183048999999999,100022.98666666671,0.433,4.102,4.535,52.553999999999995,19.299,10.64,8.661,999.409,27.386999999999997,47.861000000000004
2020-07-25 12:00:00,36.33766666666666,31.449333333333332,7.430000000000002,9.858333333333333,10.238333333333333,68.96983333333333,1.4276211500000004,124.849,1.4183611833333327,99937.86333333336,0.6809999999999999,4.824,5.506,59.403,17.416,8.78,8.638,998.541,28.261,44.205
2020-07-25 13:00:00,36.15149999999999,30.522333333333332,5.826666666666669,7.568333333333334,7.760000000000001,70.89149999999998,1.4275586500000002,118.599,1.4183898333333333,99920.19833333332,0.612,3.998,4.61,60.763000000000005,14.257,7.231,7.023,998.3639999999999,28.662,40.887
2020-07-25 14:00:00,36.576,29.454333333333334,4.961666666666668,6.445000000000001,6.663333333333335,68.70466666666667,1.4276519,109.70433333333337,1.4185112,99900.26333333337,0.665,4.02,4.686,57.523999999999994,14.247,7.626,6.622000000000001,998.209,28.936,39.441
2020-07-25 15:00:00,37.22083333333333,27.953666666666667,5.263333333333334,6.783333333333332,7.038333333333337,72.13416666666666,1.4276414833333333,115.65916666666666,1.4185380833333332,99839.25833333336,0.726,3.8339999999999996,4.855,60.31,13.665,7.172999999999999,6.494,997.664,29.397,37.741
2020-07-25 16:00:00,37.22066666666668,28.013333333333335,6.515,8.361666666666668,8.636666666666667,76.78583333333334,1.4275367500000002,119.94049999999994,1.4185033666666667,99771.60166666665,0.42200000000000004,3.325,3.673,68.277,15.165,7.636,7.53,997.002,29.28,38.306999999999995
2020-07-25 17:00:00,36.805666666666674,28.372833333333332,5.7899999999999965,7.585,7.903333333333333,75.15816666666665,1.427530566666667,112.4728333333333,1.4185155499999997,99744.85666666667,0.54,3.908,4.731,64.539,15.429,8.427999999999999,7.005,996.753,29.250999999999998,38.446999999999996
2020-07-25 18:00:00,34.96,30.964499999999997,8.04166666666667,10.223333333333331,10.548333333333334,74.71616666666665,1.4273497999999996,106.07016666666668,1.4183520833333334,99720.57333333333,0.45799999999999996,5.034,5.492000000000001,61.552,13.535,6.7379999999999995,6.797999999999999,996.421,28.698,40.236999999999995
2020-07-25 19:00:00,32.48650000000001,35.74133333333334,8.243333333333334,10.903333333333332,11.326666666666663,70.44633333333333,1.4271911166666662,88.77133333333333,1.4182065833333333,99725.3116666667,0.434,6.284,6.739,61.128,14.979000000000001,7.591,7.388999999999999,996.404,27.784000000000002,43.83
